Horse_ID,Horse_Name,Horse_Code,State,Country,Age,Color,Sex,Import_type,Total_Stakes,Owner,Last_Rating,Sire,Dam,Dam_sire
13625,FAFA,AL045,Retired,AUS,,Brown , Gelding,SG,"50,660",,67,Sudak,Princess Yorke,
13626,DOUBLE TOP,AL043,Retired,NZ,,Bay , Gelding,SG,"139,730",,0,Man The Rail,Gold Jazz,
13627,ARC DE TRIOMPHE,AL042,Deregistered,NZ,,Bay , Gelding,SG,"246,150",,49,Young Brolga,Goldera,
13628,HILLSBOROUGH,AL041,Retired,NZ,,Grey , Gelding,SG,"114,610",,0,Holy Smoke II,Going My Way,
13629,LUCKY FORTUNE,AL040,Retired,NZ,,Chestnut , Gelding,SG,"291,890",,40,Welsh Whistler,Courtina,
13630,RIGHT TIME,AL039,Deregistered,NZ,,Bay , Gelding,SG,"44,450",,59,Final Orders,Clare Belle,
13631,DASHING STEED,AL038,Deregistered,AUS,,Bay , Mare,SG,0,,25,Soroco,Salesia,
13632,MARINE TREASURE,AL037,Retired,NZ,,Bay , Gelding,SG,"20,650",,26,Front And Centre,Z1,
13633,DRAGON FERN,AL036,Retired,NZ,,Chestnut , Gelding,SG,"37,760",,67,Prince Bright,Valeita May,
13634,SWIFT EAGLE,AL035,Retired,NZ,,Brown , Gelding,SG,0,,65,Redolent Ii,Ringalong,
13635,FINE PRINT,AL034,Retired,NZ,,Brown , Gelding,SG,"195,060",,19,Sovereign Ruler,Portelle,
13636,SOUND WAY,AL033,Retired,AUS,,Brown , Gelding,SG,"174,980",,22,Cordonnier,Monterose Girl,
13637,CINCINNATI KID,AL032,Retired,AUS,,Bay , Gelding,SG,"760,075",,61,Tazrula,Nita Bell,
13638,PERCHANCE,AL030,Deregistered,NZ,,Bay , Gelding,SG,"17,480",,6,Prince Bright,Mali Hagen,
13639,FAIR EARNING,AL028,Retired,NZ,,Bay , Gelding,SG,"3,540",,25,Bronze King,Lady Shoshana,
13640,LUCKY HORSE,AL027,Retired,AUS,,Brown , Gelding,SG,"542,040",,16,Paddy Me,Ballite,
13641,KING'S PARCHMENT I,AL026,Retired,AUS,,Bay / Brown , Gelding,SG,"285,080",,0,Raymali,Regal Bloom,
13642,HENRY'S PET,AL025,Retired,AUS,,Bay , Mare,SG,"3,840",,59,Sky Peal,Easy Street,
13643,TRIPLE ONE,AL024,Retired,AUS,,Bay , Gelding,SG,"65,490",,12,Tudor Tinker,Rival Miss,
13644,MENELAUS,AL023,Retired,AUS,,Chestnut , Gelding,SG,"216,400",,37,Chosen Star,Pedals,
13645,RHINE RIVER,AL022,Deregistered,AUS,,Bay , Gelding,SG,"466,640",,24,Stormy Seas,Savranola,
13646,DIXON,AL021,Retired,AUS,,Brown , Gelding,SG,"222,960",,0,Man About Town,Innuendo,
13647,TROJAN,AL020,Deregistered,AUS,,Bay , Gelding,SG,"17,220",,40,King Bogan,Chansow Noir,
13648,ST. TROPEZ,AL019,Retired,AUS,,Chestnut , Gelding,SG,"168,370",,55,Indestructable,Top Honey,
13649,GAUDEAMUS,AL018,Deregistered,AUS,,Bay , Gelding,SG,"215,680",,46,Glen Livet,Dear Maid,
13650,GAUCHO,AL017,Retired,AUS,,Brown , Gelding,SG,"289,760",,0,Minor Portion,Gib Gate,
13651,AMPARO,AL016,Deregistered,AUS,,Bay , Gelding,SG,"351,320",,15,Man About Town,Slinky,
13652,CRACKERS,AL015,Retired,AUS,,Brown , Gelding,SG,"228,690",,31,Man About Town,Cracker Night,
13653,HIKARI,AL014,Retired,AUS,,Chestnut , Gelding,SG,"41,300",,77,Lowland Prince,Lowland Sky,
13654,CANTOR,AL012,Retired,AUS,,Brown , Gelding,SG,"246,320",,41,Richmond,Mercade,
13655,MIGHTY EMPEROR,AL010,Retired,AUS,,Chestnut , Gelding,SG,0,,61,Kalgoorlie,Fort Fay,
13656,SWANEE RIVER,AL009,Retired,AUS,,Bay , Gelding,SG,"73,820",,92,Alderney,Saga,
13657,MASTER AUCHENDOLLY,AL008,Retired,AUS,,Bay , Gelding,SG,"132,700",,13,Beneficiary,Autumn Melody,
13658,BEL ET BON,AL007,Retired,AUS,,Chestnut , Gelding,SG,"324,440",,28,Rimline,Falchion,
13659,PLENTY OF CHANCE,AL006,Retired,AUS,,Chestnut , Gelding,SG,"45,430",,0,Imbergee,Sky Mist,
13660,CHOP-CHOP,AL003,Retired,AUS,,br/bl , Gelding,SG,"189,810",,21,King Bogan,Highville,
13661,DOING WELL,AL002,Retired,AUS,,Chestnut , Gelding,SG,"240,830",,0,T Strolling Vagabo,Blue Heather,
13662,ROYAL DECISION,AL001,Retired,AUS,,Brown , Gelding,SG,"343,385",,15,Novalis,Fast Miss,
13663,SMALL PARCELS,AK145,Retired,AUS,,Chestnut , Gelding,SG,"51,920",,34,Nareeb,Niranni,
13664,VICUNA,AK143,Deregistered,NZ,,Bay , Gelding,SG,0,,22,Celtic Park,Bergentaur,
13665,SCOTCH MIST,AK141,Retired,AUS,,Chestnut , Gelding,SG,0,,108,Forearmed,Little Rani,
13666,LUCKY MONEY,AK140,Retired,AUS,,Chestnut , Gelding,SG,"38,010",,57,Lochie,Eastern Cherie,
13667,MAGNIFIQUE,AK138,Retired,AUS,,Bay , Gelding,SG,"64,950",,4,Comet,Kindly,
13668,COME ON,AK137,Retired,AUS,,Chestnut , Gelding,SG,"94,470",,66,Speed Of Sound,Funny Face,
13669,HEADLINER,AK136,Deregistered,AUS,,Chestnut , Gelding,SG,"73,590",,40,Kalwood,Birri Love,
13670,MAUI,AK134,Deregistered,AUS,,Bay , Gelding,SG,"72,570",,48,Index,Charming Blue,
13671,GOLD PETER,AK133,Deregistered,AUS,,Bay , Gelding,SG,"225,250",,16,Beau Golea,Bonny Argyle,
13672,SUPER FLIGHT,AK132,Deregistered,AUS,,Bay , Gelding,SG,"47,050",,20,Getuli,Girl Gambler,
13673,CAN SCORE,AK131,Deregistered,AUS,,Chestnut , Gelding,SG,"7,080",,43,King Bogan,Bermuda Sister,
13674,CHATER ROAD,AK130,Retired,AUS,,Bay , Gelding,SG,"198,520",,20,Man About Town,Denita Girl,
13675,LUCK FOR ALL,AK129,Retired,AUS,,Bay , Gelding,SG,"91,840",,35,Coronation Cadet,Crystal Court,
13676,GOLD LION,AK127,Deregistered,AUS,,Bay , Gelding,SG,"16,100",,82,Man About Town,Baerami Lass,
13677,RICH GIFT,AK124,Retired,AUS,,Bay , Gelding,SG,"57,500",,60,Bay Cobbler,Wee Peg,
13678,ANTARCTIC OCEAN,AK123,Retired,NZ,,Bay , Gelding,SG,"136,450",,13,Palm Beach,Awa Maru,
13679,MINOTAUR,AK122,Retired,AUS,,Bay , Gelding,SG,0,,19,Small Risk,Zinnie,
13680,BUDAPEST BOY,AK121,Deregistered,AUS,,Chestnut , Gelding,SG,"39,970",,42,Prince Romantic,Tantalite,
13681,POINT FORWARD,AK120,Retired,AUS,,Chestnut , Gelding,SG,"88,420",,14,Martian,Regi,
13682,SILVER BOY,AK119,Retired,AUS,,Chestnut , Gelding,SG,"7,080",,11,Princelone,Sylveve,
13683,GOOD RETURN,AK118,Retired,AUS,,Grey , Gelding,SG,"285,860",,16,Don Juan,Refrain,
13684,BATMAN,AK117,Retired,AUS,,Chestnut , Gelding,SG,"389,240",,18,Petard,Dawn Vigil,
13685,NAUGHTY NAUGHTY,AK116,Retired,AUS,,Bay , Gelding,SG,"246,790",,74,Above Water,Cologne,
13686,MARS STONE,AK113,Deregistered,AUS,,Chestnut , Gelding,SG,"277,090",,0,Biarritz,Tuellera Maid,
13687,KING'S FORTUNE,AK112,Retired,AUS,,Bay , Gelding,SG,"3,540",,18,Green Park,Pick Me Up,
13688,PRINCE LUDWIG,AK110,Retired,AUS,,Chestnut , Gelding,SG,"61,950",,6,Tudor Tinker,Lights Out,
13689,FOLLOW ME,AK109,Deregistered,NZ,,Bay , Gelding,SG,"112,290",,47,Celtic Park,Tsaoko Girl,
13690,JONKER,AK106,Deregistered,AUS,,Bay , Gelding,SG,0,,17,Beau Sabaean,Final Mist,
13691,KINGHO,AK103,Retired,AUS,,Bay , Mare,SG,"9,120",,18,Piccadilly Lane,The Blues,
13692,HOP YICK,AK102,Retired,NZ,,Bay , Mare,SG,"179,470",,65,Bucaroom,Regal Eagle,
13693,ACT WELL,AK101,Retired,AUS,,Brown , Mare,SG,"24,190",,0,Datus,Denonnie,
13694,FRIENDLY,AK098,Deregistered,AUS,,Brown , Gelding,SG,"77,250",,28,Snatchem,Wee Maid,
13695,LONG HAPPINESS,AK095,Retired,AUS,,Bay , Gelding,SG,0,,0,Hyperbole,Flying Bud,
13696,WEI WEI,AK094,Retired,AUS,,Bay , Gelding,SG,"94,120",,52,Sky Peal,Lady Nautilus,
13697,CASTLEREAGH,AK093,Retired,AUS,,Grey , Gelding,SG,"300,520",,0,Bunratty Castle,Chocolate Souffle,
13698,UNITED STAR,AK092,Retired,NZ,,Bay , Gelding,SG,"75,290",,1,Resurgent,Rosander,
13699,GAY PEGASUS,AK089,Retired,AUS,,Bay , Gelding,SG,"140,120",,72,Flotsam,Lindsara,
13700,JET ELEPHANT,AK088,Deregistered,NZ,,Brown , Gelding,SG,"34,810",,31,Beau Fair,Bronbridge,
13701,SUPREME COMMAND,AK087,Retired,AUS,,Bay , Gelding,SG,"31,270",,16,T Strolling Vagabo,Landalong,
13702,SPEEDY PROGRESS,AK083,Retired,AUS,,Bay , Gelding,SG,0,,49,Bleriot,Miss Strathfield,
13703,MOUNT ROYAL,AK082,Retired,AUS,,Bay , Gelding,SG,"176,390",,0,Royal Stretch,Beldame,
13704,I WIN,AK081,Retired,AUS,,Chestnut , Gelding,SG,"178,110",,0,Mt. Denby,Petite Cheval,
13705,MALAYAN TREASURE,AK080,Deregistered,AUS,,Grey , Gelding,SG,"229,760",,0,General Grant,Yamnella,
13706,WISDOM,AK079,Retired,AUS,,Chestnut , Gelding,SG,"66,510",,12,True Mist,Silver Devi,
13707,WAH SHEUNG,AK078,Retired,NZ,,Grey , Gelding,SG,"183,070",,29,Tazrula,Caerleon,
13708,GREAT HORSE,AK076,Deregistered,AUS,,Bay , Gelding,SG,"75,520",,10,Bunratty Castle,Heroic Bird,
13709,CAN'T SAY NO,AK075,Retired,AUS,,Grey , Gelding,SG,"7,680",,65,Regal Light,Nonconformist,
13710,BAO SIN,AK074,Retired,AUS,,Chestnut , Gelding,SG,"39,000",,0,Bandito,Gay Betty,
13711,THE FORESTER,AK072,Deregistered,NZ,,Chestnut , Gelding,SG,"15,410",,61,Piko,La Foret,
13712,VICTORIOUS II,AK071,Retired,AUS,,Grey , Gelding,SG,"90,970",Chan Wai Kam,36,Don Juan,More Profit,
13713,MARK IT UP,AK069,Retired,AUS,,Chestnut , Gelding,SG,"308,830",,0,Minor Portion,Gib Gate,
13714,VERY BEST WISHES,AK065,Retired,AUS,,Chestnut , Gelding,SG,"48,690",,16,Red Rock,Lady Punter,
13715,TONE ON TONE,AK062,Retired,AUS,,Bay , Gelding,SG,"91,070",,16,Never In Doubt,Sea Gem,
13716,ALL BRILLIANT,AK061,Deregistered,NZ,,Brown , Gelding,SG,"55,570",,19,As Before,Squeakels,
13717,WOLVERINE,AK060,Retired,AUS,,Chestnut , Gelding,SG,"19,920",,31,Prince Nearway,Channel Swim,
13718,ROYAL WOOD,AK059,Retired,AUS,,Chestnut , Gelding,SG,"41,890",,18,Royal Treat,Stolen Kiss,
13719,GREAT SCOT,AK058,Retired,AUS,,Bay , Gelding,SG,"96,080",,52,My Kingdom,Goreen,
13720,SANG BLEU,AK056,Retired,AUS,,Brown , Gelding,SG,"200,720",,0,Bold Mamaluke,Front Page Lady,
13721,FORTUNE-BLOSSOM,AK054,Retired,AUS,,Bay , Gelding,SG,"27,730",,10,Black Prince,Lady Dangerous,
13722,FELLOWSHIP,AK053,Retired,NZ,,Bay , Gelding,SG,"90,420",,0,Acharacle,Sally Syntax,
13723,MARS PIONEER,AK052,Deregistered,NZ,,Bay , Gelding,SG,"180,150",,15,Silver Dream,Minx,
13724,AIR COMMAND,AK050,Retired,AUS,,Bay , Gelding,SG,"217,090",,51,Moon Game,Blue Mahal,
13725,JADE UNICORN,AK048,Retired,NZ,,Bay , Gelding,SG,"39,120",,14,Arragon,Lady Society,
13726,DOCTOR WATSON,AK047,Retired,NZ,,Bay , Gelding,SG,"41,890",,0,St Puckle,Princess Mon,
13727,TIDDY,AK046,Retired,NZ,,Bay , Gelding,SG,"119,020",,23,Ardistaan,Applaud,
13728,TSAREVITCH,AK043,Retired,AUS,,Chestnut , Gelding,SG,"88,480",,36,My Kingdom,Royal Sound,
13729,CHIVALRY,AK041,Deregistered,NZ,,Chestnut , Gelding,SG,"29,760",,7,Mahbubaly,Fair Frances,
13730,BULL MARKET,AK040,Retired,NZ,,Chestnut , Gelding,SG,"69,460",,33,Palm Beach,Curtains,
13731,CLOUDY WAVE,AK038,Retired,NZ,,Bay , Gelding,SG,"89,020",,32,Crest Of The Wave,Golden Cirrus,
13732,GOLDEN TOUCH,AK036,Retired,AUS,,Chestnut , Gelding,SG,"19,970",,29,Paddy Me,Siren Lass,
13733,WING TAKE,AK035,Deregistered,AUS,,Bay , Gelding,SG,"57,400",,100,Tantrum,Gaunt D'or,
13734,BLESS EM ALL,AK034,Retired,AUS,,Bay , Gelding,SG,0,,92,Bless Me,Miss Marvel,
13735,CYPRESS POINT,AK032,Retired,AUS,,Bay , Gelding,SG,"167,380",,63,Tambel,Softly Brown,
13736,CERTAIN PRINCE,AK031,Retired,NZ,,Bay , Gelding,SG,0,,68,Princely Note,Mais Oui,
13737,POPS JOY,AK029,Retired,AUS,,Brown , Gelding,SG,"48,450",,70,Star Of Heaven,Blue Diebel,
13738,MANNIX,AK028,Retired,AUS,,Bay , Gelding,SG,0,,82,Showdown,Raquette,
13739,POPEYE,AK027,Retired,AUS,,Chestnut , Gelding,SG,"60,160",,68,Biscay,Bendoric,
13740,SEA JADE,AK026,Retired,NZ,,Bay , Mare,SG,"99,120",,65,Redolent,Almeda,
13741,BLACK DIAMOND,AK024,Deregistered,GB,,Brown , Gelding,SG,0,,40,Forlorn River,Street Hawker,
13742,AMERICAN EAGLE,AK022,Retired,GB,,Bay , Gelding,SG,"81,800",,79,St Alphage,Carlingford,
13743,AERAS,AK020,Retired,GB,,Brown , Gelding,SG,"165,030",,98,So-Blessed,Villa Tenata,
13744,MOUNT GO-GO,AK019,Retired,GB,,Chestnut , Gelding,SG,"533,940",,40,Lorenzaccio,Golden Plate,
13745,NEW MOONSTAR,AK018,Retired,GB,,Brown , Gelding,SG,"13,860",,22,Wolver Hollow,Tudor Lullaby,
13746,HEIDDOON FASHION,AK017,Retired,GB,,Chestnut , Gelding,SG,"16,100",,95,Lorenzaccio,Russian Dancer,
13747,HERCULES,AK016,Deregistered,GB,,Bay , Gelding,SG,"105,010",,45,Burglar,Dido's Granddaught,
13748,SAUCY BELLE,AK015,Retired,GB,,Bay , Mare,SG,"65,540",,57,Porto Bello,Saucy Queen,
13749,DOUBLE V,AK012,Retired,GB,,Brown , Gelding,SG,"378,130",,84,Polyfoto,Belle Of Sark,
13750,MAJESTIC,AK006,Retired,GB,,Bay , Gelding,SG,0,,68,Astec,More Mahal,
13751,MABUHAY,AK004,Retired,GB,,Bay , Gelding,SG,"35,420",,108,Tribal Chief,Sparkling Pan,
13752,STAFFORDSHIRE,AK003,Deregistered,GB,,Bay , Gelding,SG,0,,86,Song,Beamless,
13753,CAMBRIDGE BOY,AK001,Retired,GB,,Brown , Gelding,SG,"138,950",,93,Will Somers,Golden Darling,
13754,MISTY MUSIC,Z129,Retired,GB,,Chestnut , Gelding,SG,0,,60,Tudor Music,Love-In-The Mist,
13755,WELSH VILLAIN,Z128,Retired,GB,,Bay , Gelding,SG,"17,880",,55,Welsh Saint,Lay Lady Lay,
13756,THE HAUNTED MAJOR,Z127,Deregistered,GB,,Bay , Gelding,SG,"25,230",,0,March Past,Romolu Ii,
13757,QUARANTINE,Z126,Retired,GB,,Bay , Gelding,SG,"44,840",,22,Quayside,French Flower,
13758,QUEEN'S MESSENGER,Z125,Retired,GB,,Bay , Gelding,SG,"126,050",,27,Hotfoot,Brioni,
13759,RUSTIC RIVER,Z124,Deregistered,GB,,Chestnut , Gelding,SG,"39,530",,65,Runnymede,River Chant,
13760,BALLY NATIVE,Z123,Retired,GB,,Bay , Mare,SG,"90,340",,46,Native Prince,Queen Zayda,
13761,CONTINGENT,Z122,Retired,GB,,Chestnut , Gelding,SG,"389,030",,37,Continuation,Off Net,
13762,WINDY SAIL,Z121,Deregistered,GB,,Bay , Gelding,SG,"301,250",,16,Typhoon,Sailing Dart,
13763,FISHY TALE,Z120,Retired,GB,,Brown , Mare,SG,"8,040",,65,Runnymede,Fleur de Sol,
13764,YEANDLEY,Z118,Retired,GB,,Bay , Mare,SG,"7,380",,30,Aurole,Mernian,
13765,SLIP CRADLE,Z117,Retired,GB,,Bay , Mare,SG,0,,48,Hill Clown,Sylvan Path,
13766,EPPING FOREST,Z115,Retired,GB,,Chestnut , Gelding,SG,"4,020",,71,Hornbeam,Jellatina,
13767,CLOUD YELLOW,Z114,Deregistered,GB,,Chestnut , Gelding,SG,"23,450",,69,Yellow God,Breezy Sky,
13768,BLACK DISTRICT,Z113,Retired,GB,,Brown , Gelding,SG,0,,31,Forlorn River,Street Vendor,
13769,GLENMALIN,Z112,Deregistered,GB,,Bay / Brown , Mare,SG,0,,68,Harken,Gleann Buidhe,
13770,LUCKSHARED,Z111,Deregistered,GB,,Bay , Gelding,SG,"191,160",,16,Blast,Enniris,
13771,RAMADOUR,Z110,Retired,GB,,Chestnut , Gelding,SG,"14,400",,60,Amber Rama,Rose Arrour,
13772,LITTLE CORPORAL,Z109,Retired,AUS,,Brown , Gelding,SG,"18,720",,16,Piccadilly Lane,Neapol,
13773,WIN FIRST,Z108,Retired,AUS,,Bay , Gelding,SG,"15,360",,50,Bluescope,Noellan,
13774,TREMENDOUS FUN,Z106,Retired,AUS,,Chestnut , Mare,SG,"87,420",,22,Bronzino II,Honerock,
13775,BLACK JACK,Z105,Retired,NZ,,Brown , Gelding,SG,"193,080",,49,Celtic Park,Saigon,
13776,TREASURE MILL,Z103,Retired,AUS,,Brown , Gelding,SG,"92,090",,0,Prince Of Baden,Blue March,
13777,LIONEL,Z102,Retired,AUS,,Brown , Gelding,SG,"180,100",,41,Goupi,Pall-Mallann,
13778,LAGUARDIA,Z100,Retired,AUS,,Brown , Gelding,SG,"9,120",,0,Clever,Tarni,
13779,SILVER KING,Z099,Retired,AUS,,Grey , Gelding,SG,"38,050",,30,Warwick,Spurned,
13780,TERRIFIC STRIKE,Z098,Deregistered,NZ,,Bay , Gelding,SG,0,,48,Whistling Willie,Fay Macrae,
13781,VIVA,Z097,Retired,AUS,,Brown , Gelding,SG,"51,920",,18,Datus,Regina Gay,
13782,TEA FOR TWO,Z096,Retired,AUS,,Grey , Gelding,SG,"278,610",,19,Saintly Don,Night Flight,
13783,PUSH BUTTON,Z095,Retired,NZ,,Chestnut , Gelding,SG,"123,900",,18,Roselander,Gib,
13784,ASIAN PRINCE,Z094,Retired,NZ,,Bay , Gelding,SG,"141,770",,21,Wandering Eyes,Royaleire,
13785,MON CHATEAU,Z093,Retired,NZ,,Bay , Gelding,SG,0,,43,Even Stevens,Crestilina,
13786,BONNIE DART,Z092,Deregistered,NZ,,Bay , Mare,SG,"14,720",,53,Lord Kearsey,Blue Brocade,
13787,AETHE,Z091,Retired,AUS,,Chestnut , Mare,SG,"17,700",,22,Don Juan,Vagrant Cloud,
13788,CHARITY FIRST,Z090,Retired,NZ,,Bay , Gelding,SG,"78,820",,37,Oakville,Estroland,
13789,KOJAK,Z089,Retired,NZ,,Bay , Gelding,SG,"42,880",,66,Candid Picture,On Ire,
13790,PERFECT,Z088,Retired,NZ,,Chestnut , Gelding,SG,0,,66,Bucentaur,Kharan,
13791,CANDID PARTNER,Z087,Retired,NZ,,Bay , Mare,SG,"34,700",,21,Candid Picture,Mareira,
13792,HORSEPOWER,Z086,Retired,AUS,,Chestnut , Mare,SG,0,,59,Tour Du Monde,Merry Miss,
13793,GOLD DUST,Z085,Retired,NZ,,Chestnut , Gelding,SG,"20,650",,25,Golden Plume,Onrust,
13794,SUPERSELECT,Z084,Retired,AUS,,Brown , Gelding,SG,"112,050",,22,Triala,Terula,
13795,GOLDEN GATE,Z083,Retired,AUS,,Bay , Gelding,SG,0,,10,Coronation Boy,Fordare,
13796,IMPRINT,Z082,Retired,AUS,,Brown , Gelding,SG,"187,340",,36,Landau,Ambuscade,
13797,EMPEROR STEED,Z081,Deregistered,AUS,,Brown , Gelding,SG,0,,48,Ping Ching,Blue Bay,
13798,SUPER CHANCE,Z080,Retired,NZ,,Bay , Gelding,SG,"313,970",,23,Belmura,Lady Wood,
13799,LUCKY COURT,Z078,Retired,AUS,,Brown , Gelding,SG,"109,920",,50,Nyperion,Conda Princes,
13800,SILVER TOWN,Z077,Retired,AUS,,Chestnut , Gelding,SG,"251,690",,17,Open Top,Playtan,
13801,WINWELL,Z075,Retired,NZ,,Chestnut , Gelding,SG,0,,0,Montecello,Stellaria,
13802,CARRINGTON,Z074,Deregistered,AUS,,Bay , Mare,SG,0,,61,Kingfisher,Sky Siren,
13803,TAI-PAN,Z073,Retired,AUS,,Brown , Gelding,SG,"118,530",,43,Beneficiary,Mis Quick,
13804,BAY VIEW,Z072,Retired,AUS,,Bay , Gelding,SG,"171,990",,36,Richmond,Spoon Bay,
13805,HUSTLER,Z071,Retired,AUS,,Bay , Gelding,SG,"49,880",,11,Aratoro,Fast Belle,
13806,WILDFIRE,Z070,Retired,AUS,,Brown , Gelding,SG,"595,210",,42,Aureo,Eastern Lyric,
13807,FOREVER GLORY,Z068,Retired,AUS,,Bay , Gelding,SG,"19,430",,75,Belgrave Square,Tremulous,
13808,EXPORT FIRST,Z067,Retired,AUS,,Bay , Gelding,SG,"111,460",,0,Lucky Chance,Bold Princess,
13809,L'ENJOLEUR,Z066,Deregistered,AUS,,Bay , Gelding,SG,"296,930",,26,Goupi,Royal Romany,
13810,FAIRPLAY,Z065,Deregistered,AUS,,Chestnut , Gelding,SG,"43,210",,19,Stanley Sterling,Swirl,
13811,ROCKFORD,Z064,Retired,AUS,,Bay , Gelding,SG,"31,490",,77,Red Diver,Take Care,
13812,GAY MELODY,Z063,Retired,AUS,,Chestnut , Mare,SG,"7,080",,21,Royal Sovereign,Judibark,
13813,ULYSSES,Z062,Retired,AUS,,Brown , Gelding,SG,"121,980",,46,Jack Ketch,Hyper Rock,
13814,CHIC CHIC,Z061,Retired,AUS,,Bay , Gelding,SG,"171,630",,0,Ivanhoe,Miss O'reilly,
13815,YOUNG CONQUEROR,Z060,Deregistered,AUS,,Bay , Gelding,SG,0,,43,Snatchem,Villa Marie,
13816,CELESTIAL CALL,Z059,Retired,GB,,Chestnut , Gelding,SG,"21,180",,35,Mountain Call,Golden Harp,
13817,STAR TROUPER,Z058,Deregistered,GB,,Bay , Gelding,SG,"56,360",,41,Gala Performance,Fadeless,
13818,SONGSON,Z057,Deregistered,GB,,Chestnut , Gelding,SG,"17,110",,6,Song,Pina,
13819,MY LOT,Z055,Retired,GB,,Bay , Gelding,SG,"107,500",,40,Lear Jet,Rowin,
13820,MISSISSIPI GAMBLER,Z054,Retired,GB,,Bay , Gelding,SG,"79,650",,0,No Argument,Ballynuisance,
13821,GRASS HOPPER GREEN,Z053,Deregistered,GB,,Brown , Gelding,SG,"136,300",,92,Highland Melody,Lady Snow,
13822,REINA DEL MAR,Z052,Deregistered,GB,,Bay , Mare,SG,"69,620",,46,Appiani II,Farthing Street,
13823,MY KINGDOM,Z051,Retired,GB,,Bay , Mare,SG,"172,610",,20,Henry The Seventh,Land Of Fire,
13824,GAY PRISCILLA,Z050,Deregistered,GB,,Bay , Mare,SG,"3,540",,27,Majetta,Fairimka,
13825,SAUCY GWYNN,Z049,Retired,GB,,Brown , Mare,SG,"76,700",,18,Saucy Kit,Minetta,
13826,BOUNTIFUL,Z048,Deregistered,AUS,,Brown , Gelding,SG,"10,620",,22,Stipulate,La Polo,
13827,ORANGE PEEL,Z047,Retired,AUS,,Bay , Gelding,SG,"34,810",,34,Prince Of Orange,High Ego,
13828,TRIPLE CROWN H089,Z046,Retired,AUS,,Brown , Gelding,SG,"71,010",,17,Stipulate,Rock Royal,
13829,PROFESSIONAL,Z045,Retired,AUS,,Brown , Gelding,SG,"8,040",,53,Tambel,Nomination,
13830,KINGSTAR,Z044,Retired,AUS,,Bay , Gelding,SG,"143,460",,0,Khojki,Ship,
13831,RED STAR,Z041,Retired,AUS,,Bay , Gelding,SG,0,,20,Khalif,Bijou Queen,
13832,COME LUCK,Z040,Retired,AUS,,Bay , Gelding,SG,0,,0,Hell For Leather,Lady Trivium,
13833,KEY DISH,Z039,Retired,NZ,,Chestnut , Gelding,SG,0,,55,Montecello,Miss Sikri,
13834,GOTEBORG,Z038,Retired,NZ,,Chestnut , Gelding,SG,"64,780",,64,Patron Saint,Allora,
13835,TOP CHOICE,Z036,Retired,AUS,,Brown , Gelding,SG,"47,790",,0,Beneficiary,Waratah Lass,
13836,WINNING WILLIE,Z035,Retired,AUS,,Brown , Gelding,SG,"38,650",,60,Stanley Sterling,Lumeleigh,
13837,NATURAL VIGOUR,Z034,Retired,AUS,,Bay , Gelding,SG,"50,100",,45,Snatchem,Badminton,
13838,LUCKY PIERRE,Z033,Retired,AUS,,Bay , Gelding,SG,"76,700",,42,Beneficiary,Byflame,
13839,DRAGON HORSE,Z031,Retired,AUS,,Chestnut , Gelding,SG,"3,540",,17,Star Affair,Maddalo Pearl,
13840,GODFATHER,Z030,Retired,AUS,,Brown , Gelding,SG,0,,9,Lupus,Typical,
13841,COMBINE,Z029,Retired,AUS,,Brown , Gelding,SG,"104,320",,17,Golovine,Betarina,
13842,GOODWIN,Z028,Retired,AUS,,Chestnut , Gelding,SG,"108,400",,0,Hell's Delight,Awaya,
13843,GAY WARRIOR,Z027,Deregistered,AUS,,Bay , Gelding,SG,"19,430",,73,Royal Artist,Rare Pleasure,
13844,GOLDEN SYCEE,Z026,Retired,AUS,,Bay , Gelding,SG,"134,750",,20,Royal Sovereign,Minmi Lass,
13845,ALL GOOD,Z025,Retired,AUS,,Brown , Gelding,SG,"90,790",,53,Ping Ching,Tulaki Star,
13846,MIRACLE,Z024,Retired,AUS,,Brown , Gelding,SG,"12,660",,10,Stagehand,Seriniko,
13847,KUNG FU,Z022,Deregistered,AUS,,Brown , Gelding,SG,"42,490",,36,Tambel,Tina's Dream,
13848,YOUNG LOVER,Z021,Retired,AUS,,Brown , Gelding,SG,"170,040",,0,My Own,Cornelian,
13849,MINI PEP,Z020,Deregistered,AUS,,Brown , Gelding,SG,"10,620",,19,Jack Ketch,Chelane,
13850,MOUNT FARGO,Z019,Retired,AUS,,Brown , Gelding,SG,"45,860",,21,Hyperbole,Ferment,
13851,WONDERFUL STEED,Z018,Deregistered,AUS,,Brown , Gelding,SG,"32,400",,25,Angeluccio,Maebrae,
13852,CAN FLY,Z017,Retired,AUS,,Brown , Gelding,SG,"66,730",Yuen Kang Chuen,0,Ruantallan,Rely,
13853,ADRIAN'S PET,Z016,Retired,AUS,,Brown , Gelding,SG,"45,430",,0,Aureate II,Full Sail,
13854,NAZAKAT,Z015,Retired,AUS,,Bay , Gelding,SG,"359,610",,60,Robber Prince,Florasol,
13855,LATONA,AG092,Deregistered,AUS,,Chestnut , Mare,SG,0,,29,Avebury,Dunloosin,
13856,SUPER WIN,AG065,Deregistered,AUS,,Bay , Gelding,SG,"7,200",,96,Piccadilly Lane,Shamal,
13857,SEVEN GOOD,AG060,Deregistered,AUS,,Bay , Gelding,SG,0,,30,Nerograph,Bluebell Glade,
